Humerus_w,Humerus_x,Humerus_y,Humerus_z,Radius_w,Radius_x,Radius_y,Radius_z,Rotation_Angle,Force
1.0,0.0,0.0,0.0,0.628,0.491,0.254,0.548,116.1,0.0
1.0,0.0,0.0,0.0,0.638,0.486,0.256,0.54,116.1,0.0
1.0,0.0,0.0,0.0,0.664,0.459,0.287,0.516,115.0,0.0
1.0,0.0,0.0,0.0,0.664,0.459,0.287,0.516,115.0,0.0
1.0,0.0,0.0,0.0,0.664,0.459,0.287,0.516,115.0,0.0
1.0,0.0,0.0,0.0,0.69,0.432,0.317,0.486,113.4,0.0
1.0,0.0,0.0,0.0,0.69,0.432,0.317,0.486,113.4,0.0
1.0,0.0,0.0,0.0,0.69,0.432,0.317,0.486,113.4,0.0
1.0,0.0,0.0,0.0,0.69,0.432,0.317,0.486,113.4,0.0
1.0,0.0,0.0,0.0,0.709,0.414,0.329,0.466,112.9,0.0
1.0,0.0,0.0,0.0,0.765,0.348,0.386,0.381,108.3,0.0
1.0,0.0,0.0,0.0,0.765,0.348,0.386,0.381,108.3,0.0
1.0,0.0,0.0,0.0,0.781,0.325,0.394,0.359,107.7,0.0
1.0,0.0,0.0,0.0,0.809,0.29,0.406,0.312,105.6,0.0
1.0,0.0,0.0,0.0,0.81,0.291,0.404,0.31,105.5,0.0
1.0,0.0,0.0,0.0,0.81,0.291,0.404,0.31,105.5,0.0
1.0,0.0,0.0,0.0,0.81,0.291,0.404,0.31,105.5,0.0
1.0,0.0,0.0,0.0,0.82,0.28,0.401,0.296,105.2,0.0
1.0,0.0,0.0,0.0,0.866,0.244,0.353,0.255,105.6,0.0
1.0,0.0,0.0,0.0,0.866,0.244,0.353,0.255,105.6,0.0
1.0,0.0,0.0,0.0,0.866,0.244,0.353,0.255,105.6,0.0
1.0,0.0,0.0,0.0,0.886,0.211,0.333,0.245,107.1,0.0
1.0,0.0,0.0,0.0,0.896,0.178,0.327,0.24,108.2,0.0
1.0,0.0,0.0,0.0,0.902,0.15,0.333,0.229,108.2,0.0
1.0,0.0,0.0,0.0,0.902,0.15,0.333,0.229,108.2,0.0
1.0,0.0,0.0,0.0,0.902,0.15,0.333,0.229,108.2,0.0
1.0,0.0,0.0,0.0,0.914,0.11,0.328,0.213,108.4,0.0
1.0,0.0,0.0,0.0,0.916,0.102,0.327,0.21,108.5,0.0
1.0,0.0,0.0,0.0,0.916,0.102,0.327,0.21,108.5,0.0
1.0,0.0,0.0,0.0,0.916,0.102,0.327,0.21,108.5,0.0
1.0,0.0,0.0,0.0,0.916,0.102,0.326,0.209,108.5,0.0
1.0,0.0,0.0,0.0,0.916,0.102,0.326,0.209,108.5,0.0
1.0,0.0,0.0,0.0,0.917,0.1,0.325,0.206,108.2,0.0
1.0,0.0,0.0,0.0,0.917,0.1,0.325,0.206,108.2,0.0
1.0,0.0,0.0,0.0,0.917,0.1,0.325,0.206,108.2,0.0
1.0,0.0,0.0,0.0,0.919,0.103,0.321,0.204,108.0,0.0
1.0,0.0,0.0,0.0,0.919,0.103,0.321,0.204,108.0,0.0
1.0,0.0,0.0,0.0,0.919,0.103,0.321,0.204,108.0,0.0
1.0,0.0,0.0,0.0,0.919,0.103,0.321,0.204,108.0,0.0
1.0,0.0,0.0,0.0,0.921,0.105,0.316,0.202,107.8,0.0
1.0,0.0,0.0,0.0,0.921,0.105,0.316,0.202,107.8,0.0
1.0,0.0,0.0,0.0,0.736,0.408,0.292,0.454,115.5,0.0
1.0,0.0,0.0,0.0,0.736,0.408,0.292,0.454,115.5,0.0
1.0,0.0,0.0,0.0,0.683,0.451,0.292,0.495,114.4,0.0
1.0,0.0,0.0,0.0,0.683,0.451,0.292,0.495,114.4,0.0
1.0,0.0,0.0,0.0,0.683,0.451,0.292,0.495,114.4,0.0
1.0,0.0,0.0,0.0,0.683,0.451,0.292,0.495,114.4,0.0
1.0,0.0,0.0,0.0,0.683,0.451,0.292,0.495,114.4,0.0
1.0,0.0,0.0,0.0,0.683,0.451,0.292,0.495,114.4,0.0
1.0,0.0,0.0,0.0,0.683,0.451,0.292,0.495,114.4,0.0
1.0,0.0,0.0,0.0,0.683,0.451,0.292,0.495,114.4,0.0
1.0,0.0,0.0,0.0,0.683,0.451,0.292,0.495,114.4,0.0
1.0,0.0,0.0,0.0,0.683,0.451,0.292,0.495,114.4,0.0
1.0,0.0,0.0,0.0,0.683,0.451,0.292,0.495,114.4,0.0
1.0,0.0,0.0,0.0,0.683,0.451,0.292,0.495,114.4,0.0
1.0,0.0,0.0,0.0,0.683,0.451,0.292,0.495,114.4,0.0
1.0,0.0,0.0,0.0,0.683,0.451,0.292,0.495,114.4,0.0
1.0,0.0,0.0,0.0,0.683,0.451,0.292,0.495,114.4,0.0
1.0,0.0,0.0,0.0,0.683,0.451,0.292,0.495,114.4,0.0
1.0,0.0,0.0,0.0,0.635,0.493,0.277,0.527,113.3,0.0
1.0,0.0,0.0,0.0,0.635,0.493,0.277,0.527,113.3,0.0
1.0,0.0,0.0,0.0,0.591,0.546,0.245,0.541,111.9,0.0
1.0,0.0,0.0,0.0,0.591,0.546,0.245,0.541,111.9,0.0
1.0,0.0,0.0,0.0,0.591,0.546,0.245,0.541,111.9,0.0
1.0,0.0,0.0,0.0,0.591,0.546,0.245,0.541,111.9,0.0
1.0,0.0,0.0,0.0,0.572,0.568,0.229,0.545,111.3,0.0
1.0,0.0,0.0,0.0,0.572,0.568,0.229,0.545,111.3,0.0
1.0,0.0,0.0,0.0,0.572,0.568,0.229,0.545,111.3,0.0
1.0,0.0,0.0,0.0,0.857,0.306,0.293,0.293,108.8,0.0
1.0,0.0,0.0,0.0,0.857,0.306,0.293,0.293,108.8,0.0
1.0,0.0,0.0,0.0,0.857,0.306,0.293,0.293,108.8,0.0
1.0,0.0,0.0,0.0,0.857,0.306,0.293,0.293,108.8,0.0
1.0,0.0,0.0,0.0,0.857,0.306,0.293,0.293,108.8,0.0
1.0,0.0,0.0,0.0,0.857,0.306,0.293,0.293,108.8,0.0
1.0,0.0,0.0,0.0,0.857,0.306,0.293,0.293,108.8,0.0
1.0,0.0,0.0,0.0,0.857,0.306,0.293,0.293,108.8,0.0
1.0,0.0,0.0,0.0,0.857,0.306,0.293,0.293,108.8,0.0
1.0,0.0,0.0,0.0,0.857,0.306,0.293,0.293,108.8,0.0
1.0,0.0,0.0,0.0,0.895,0.228,0.311,0.223,105.0,0.0
1.0,0.0,0.0,0.0,0.895,0.228,0.311,0.223,105.0,0.0
1.0,0.0,0.0,0.0,0.895,0.228,0.311,0.223,105.0,0.0
1.0,0.0,0.0,0.0,0.895,0.228,0.311,0.223,105.0,0.0
1.0,0.0,0.0,0.0,0.895,0.228,0.311,0.223,105.0,0.0
1.0,0.0,0.0,0.0,0.895,0.228,0.311,0.223,105.0,0.0
1.0,0.0,0.0,0.0,0.919,0.17,0.312,0.173,102.2,0.0
1.0,0.0,0.0,0.0,0.919,0.17,0.312,0.173,102.2,0.0
1.0,0.0,0.0,0.0,0.919,0.17,0.312,0.173,102.2,0.0
1.0,0.0,0.0,0.0,0.919,0.17,0.312,0.173,102.2,0.0
1.0,0.0,0.0,0.0,0.919,0.17,0.312,0.173,102.2,0.0
1.0,0.0,0.0,0.0,0.919,0.17,0.312,0.173,102.2,0.0
1.0,0.0,0.0,0.0,0.919,0.171,0.308,0.174,102.4,0.0
1.0,0.0,0.0,0.0,0.919,0.171,0.308,0.174,102.4,0.0
1.0,0.0,0.0,0.0,0.919,0.172,0.307,0.176,102.5,0.0
1.0,0.0,0.0,0.0,0.873,0.279,0.285,0.28,109.3,0.0
1.0,0.0,0.0,0.0,0.621,0.53,0.18,0.549,119.4,0.0
1.0,0.0,0.0,0.0,0.687,0.468,0.252,0.496,116.4,0.0
1.0,0.0,0.0,0.0,0.788,0.348,0.328,0.387,112.4,0.0
1.0,0.0,0.0,0.0,0.788,0.348,0.328,0.387,112.4,0.0
1.0,0.0,0.0,0.0,0.838,0.279,0.336,0.327,111.2,0.0
1.0,0.0,0.0,0.0,0.866,0.228,0.343,0.283,109.5,0.0
1.0,0.0,0.0,0.0,0.873,0.221,0.335,0.278,109.7,0.0
1.0,0.0,0.0,0.0,0.875,0.225,0.325,0.28,110.0,0.0
1.0,0.0,0.0,0.0,0.875,0.225,0.325,0.28,110.0,0.0
1.0,0.0,0.0,0.0,0.875,0.225,0.325,0.28,110.0,0.0
1.0,0.0,0.0,0.0,0.875,0.225,0.325,0.28,110.0,0.0
1.0,0.0,0.0,0.0,0.875,0.225,0.325,0.28,110.0,0.0
1.0,0.0,0.0,0.0,0.875,0.225,0.325,0.28,110.0,0.0
1.0,0.0,0.0,0.0,0.865,0.253,0.302,0.311,112.7,0.0
1.0,0.0,0.0,0.0,0.721,0.452,0.247,0.463,116.4,0.0
1.0,0.0,0.0,0.0,0.721,0.452,0.247,0.463,116.4,0.0
1.0,0.0,0.0,0.0,0.721,0.452,0.247,0.463,116.4,0.0
1.0,0.0,0.0,0.0,0.704,0.468,0.237,0.478,116.9,0.0
1.0,0.0,0.0,0.0,0.704,0.468,0.237,0.478,116.9,0.0
1.0,0.0,0.0,0.0,0.7,0.472,0.234,0.482,116.9,0.0
1.0,0.0,0.0,0.0,0.697,0.475,0.235,0.483,116.7,0.0
1.0,0.0,0.0,0.0,0.697,0.475,0.235,0.483,116.7,0.0
1.0,0.0,0.0,0.0,0.697,0.475,0.235,0.483,116.7,0.0
1.0,0.0,0.0,0.0,0.69,0.483,0.228,0.488,116.9,0.0
1.0,0.0,0.0,0.0,0.69,0.483,0.228,0.488,116.9,0.0
1.0,0.0,0.0,0.0,0.682,0.491,0.226,0.492,116.8,0.0
1.0,0.0,0.0,0.0,0.682,0.491,0.226,0.492,116.8,0.0
1.0,0.0,0.0,0.0,0.682,0.491,0.226,0.492,116.8,0.0
1.0,0.0,0.0,0.0,0.647,0.519,0.203,0.52,117.5,0.0
1.0,0.0,0.0,0.0,0.647,0.519,0.203,0.52,117.5,0.0
1.0,0.0,0.0,0.0,0.647,0.519,0.203,0.52,117.5,0.0
1.0,0.0,0.0,0.0,0.647,0.519,0.203,0.52,117.5,0.0
1.0,0.0,0.0,0.0,0.647,0.519,0.203,0.52,117.5,0.0
1.0,0.0,0.0,0.0,0.647,0.519,0.203,0.52,117.5,0.0
1.0,0.0,0.0,0.0,0.626,0.533,0.19,0.536,118.0,0.0
1.0,0.0,0.0,0.0,0.626,0.533,0.19,0.536,118.0,0.0
1.0,0.0,0.0,0.0,0.626,0.533,0.19,0.536,118.0,0.0
1.0,0.0,0.0,0.0,0.626,0.533,0.19,0.536,118.0,0.0
1.0,0.0,0.0,0.0,0.626,0.533,0.19,0.536,118.0,0.0
1.0,0.0,0.0,0.0,0.618,0.539,0.188,0.54,117.7,0.0
1.0,0.0,0.0,0.0,0.618,0.539,0.188,0.54,117.7,0.0
1.0,0.0,0.0,0.0,0.618,0.539,0.188,0.54,117.7,0.0
1.0,0.0,0.0,0.0,0.618,0.539,0.188,0.54,117.7,0.0
1.0,0.0,0.0,0.0,0.62,0.538,0.19,0.539,117.6,0.0
1.0,0.0,0.0,0.0,0.62,0.538,0.19,0.539,117.6,0.0
1.0,0.0,0.0,0.0,0.62,0.538,0.19,0.539,117.6,0.0
1.0,0.0,0.0,0.0,0.76,0.399,0.28,0.43,115.5,0.0
1.0,0.0,0.0,0.0,0.76,0.399,0.28,0.43,115.5,0.0
1.0,0.0,0.0,0.0,0.76,0.399,0.28,0.43,115.5,0.0
1.0,0.0,0.0,0.0,0.849,0.318,0.24,0.347,115.9,0.0
1.0,0.0,0.0,0.0,0.88,0.277,0.227,0.313,115.1,0.0
1.0,0.0,0.0,0.0,0.88,0.277,0.227,0.313,115.1,0.0
1.0,0.0,0.0,0.0,0.88,0.277,0.227,0.313,115.1,0.0
1.0,0.0,0.0,0.0,0.88,0.277,0.227,0.313,115.1,0.0
1.0,0.0,0.0,0.0,0.88,0.277,0.227,0.313,115.1,0.0
1.0,0.0,0.0,0.0,0.88,0.277,0.227,0.313,115.1,0.0
1.0,0.0,0.0,0.0,0.88,0.277,0.227,0.313,115.1,0.0
1.0,0.0,0.0,0.0,0.88,0.277,0.227,0.313,115.1,0.0
1.0,0.0,0.0,0.0,0.88,0.277,0.227,0.313,115.1,0.0
1.0,0.0,0.0,0.0,0.88,0.277,0.227,0.313,115.1,0.0
1.0,0.0,0.0,0.0,0.88,0.277,0.227,0.313,115.1,0.0
1.0,0.0,0.0,0.0,0.88,0.277,0.227,0.313,115.1,0.0
1.0,0.0,0.0,0.0,0.88,0.277,0.227,0.313,115.1,0.0
1.0,0.0,0.0,0.0,0.884,0.268,0.227,0.31,115.2,0.0
1.0,0.0,0.0,0.0,0.884,0.268,0.227,0.31,115.2,0.0
1.0,0.0,0.0,0.0,0.904,0.231,0.224,0.282,113.9,0.0
1.0,0.0,0.0,0.0,0.904,0.232,0.224,0.282,113.9,0.0
1.0,0.0,0.0,0.0,0.795,0.366,0.2,0.441,123.7,0.0
1.0,0.0,0.0,0.0,0.795,0.366,0.2,0.441,123.7,0.0
1.0,0.0,0.0,0.0,0.795,0.366,0.2,0.441,123.7,0.0
1.0,0.0,0.0,0.0,0.787,0.375,0.207,0.444,122.9,0.0
1.0,0.0,0.0,0.0,0.787,0.375,0.207,0.444,122.9,0.0
1.0,0.0,0.0,0.0,0.733,0.433,0.213,0.479,121.2,0.0
1.0,0.0,0.0,0.0,0.733,0.433,0.213,0.479,121.2,0.0
1.0,0.0,0.0,0.0,0.733,0.433,0.213,0.479,121.2,0.0
1.0,0.0,0.0,0.0,0.733,0.433,0.213,0.479,121.2,0.0
1.0,0.0,0.0,0.0,0.733,0.433,0.213,0.479,121.2,0.0
1.0,0.0,0.0,0.0,0.733,0.433,0.213,0.479,121.2,0.0
1.0,0.0,0.0,0.0,0.733,0.433,0.213,0.479,121.2,0.0
1.0,0.0,0.0,0.0,0.733,0.433,0.213,0.479,121.2,0.0
1.0,0.0,0.0,0.0,0.733,0.433,0.213,0.479,121.2,0.0
1.0,0.0,0.0,0.0,0.687,0.476,0.205,0.508,120.2,0.0
1.0,0.0,0.0,0.0,0.632,0.515,0.203,0.542,118.4,0.0
